run_date,target_date,lead,tmedmin,tmedmax,t50max_lo,t50max_hi,t50min_lo,t50min_hi,t100max_lo,t100max_hi,t100min_lo,t100min_hi,pr,rd,rl,rh
2016-03-06,2016-03-06,0,0.2,2.3,2.3,2.3,-0.2,0.2,2.0,2.7,-0.8,0.8,1,,1.0,1.2
2016-03-06,2016-03-07,1,0.0,3.7,3.3,3.7,-0.3,0.3,2.7,4.3,-0.7,1.0,1,,3.6,5.3
2016-03-06,2016-03-08,2,-0.3,4.3,3.7,4.7,-2.2,0.7,2.7,5.8,-4.0,2.3,2,,0.0,4.9
2016-03-06,2016-03-09,3,-1.3,4.0,3.3,4.7,-3.6,0.3,2.0,5.8,-6.7,1.3,2,,0.7,6.3
2016-03-06,2016-03-10,4,-2.6,3.3,3.0,3.7,-4.6,-0.3,1.5,5.0,-10.1,2.8,2,,0.0,2.0
2016-03-06,2016-03-11,5,-3.0,3.2,2.5,3.8,-7.0,-0.8,0.7,5.0,-10.8,1.2,2,,1.0,3.0
2016-03-06,2016-03-12,6,-0.2,3.7,3.0,4.3,-1.2,0.5,2.0,7.3,-8.0,2.2,2,,1.1,4.5
2016-03-06,2016-03-13,7,-0.8,4.0,3.3,4.7,-3.5,0.0,0.7,7.8,-12.3,1.7,3,,0.0,3.2
2016-03-06,2016-03-14,8,-2.0,4.0,3.0,5.0,-4.0,0.2,0.7,7.8,-14.1,1.7,3,,0.0,2.6
2016-03-06,2016-03-15,9,-2.0,2.7,0.7,4.0,-4.8,0.0,-4.3,9.5,-10.0,2.7,3,,0.0,1.2
2016-03-06,2016-03-16,10,-3.7,2.7,0.3,4.3,-6.3,-1.7,-4.5,7.7,-11.8,1.3,3,,0.0,2.0
2016-03-06,2016-03-17,11,-4.7,2.3,-0.7,4.2,-7.7,-2.2,-5.5,7.0,-13.0,1.0,3,,0.0,1.8
2016-03-06,2016-03-18,12,-4.3,2.7,0.3,4.5,-7.7,-2.3,-5.0,6.7,-12.0,1.3,3,,0.0,2.2
2016-03-06,2016-03-19,13,-3.3,4.0,1.3,5.3,-6.3,-1.0,-3.0,8.7,-13.0,1.5,3,,0.5,3.5
2016-03-06,2016-03-20,14,-4.5,-0.9,-3.5,1.3,-8.0,-2.5,-6.5,4.8,-11.5,2.0,3,,0.5,2.3
2016-03-13,2016-03-13,0,-4.3,3.0,3.0,3.3,-5.0,-4.0,2.5,4.3,-6.3,-3.0,1,,0.0,0.3
2016-03-13,2016-03-14,1,-1.3,6.7,6.7,6.7,-1.7,-1.0,6.2,7.2,-4.0,0.0,1,,0.0,0.1
2016-03-13,2016-03-15,2,-3.5,5.0,4.5,5.3,-5.3,-2.8,3.5,6.0,-7.2,1.0,1,,0.0,0.0
2016-03-13,2016-03-16,3,0.0,8.2,7.8,8.8,-0.5,0.3,6.5,9.6,-2.3,1.3,2,,0.0,0.0
2016-03-13,2016-03-17,4,-1.0,7.8,6.8,8.2,-3.2,-0.3,4.2,9.2,-6.5,0.7,2,,0.0,0.4
2016-03-13,2016-03-18,5,-5.0,3.5,2.5,5.2,-6.3,-4.0,-1.8,8.6,-8.7,0.2,3,,0.0,1.2
2016-03-13,2016-03-19,6,-6.8,1.6,1.0,2.5,-8.2,-6.0,-1.8,6.8,-12.6,-3.2,3,,0.0,0.8
2016-03-13,2016-03-20,7,-8.4,2.5,1.8,3.3,-9.5,-5.9,0.2,9.6,-13.0,1.8,3,,0.0,3.1
2016-03-13,2016-03-21,8,-4.5,3.8,2.2,5.3,-7.8,-2.0,-1.0,11.2,-15.0,0.2,3,,0.7,4.2
2016-03-13,2016-03-22,9,-4.3,3.0,1.0,5.7,-7.3,-1.3,0.0,10.3,-14.0,1.5,3,,0.0,1.5
2016-03-13,2016-03-23,10,-5.0,4.0,2.2,6.0,-7.8,-1.7,1.0,9.8,-12.7,2.0,3,,0.6,4.2
2016-03-13,2016-03-24,11,-2.5,5.0,3.3,6.0,-5.8,-0.5,1.0,9.0,-12.2,2.0,3,,0.6,5.4
2016-03-13,2016-03-25,12,-2.8,5.0,3.7,6.3,-4.5,-0.8,1.5,9.7,-12.2,1.4,3,,0.7,4.6
2016-03-13,2016-03-26,13,-4.0,5.5,3.8,6.5,-6.0,-1.3,1.2,8.8,-8.7,1.3,3,,0.0,2.9
2016-03-13,2016-03-27,14,-1.7,1.0,-1.0,2.0,-3.3,-0.3,-3.0,7.5,-6.0,2.3,3,,0.5,4.5
2016-03-14,2016-03-14,0,0.2,7.2,7.2,7.2,-0.2,0.2,6.2,7.7,-2.0,0.5,1,,0.0,0.2
2016-03-14,2016-03-15,1,-1.5,5.2,5.2,5.7,-2.7,-0.7,4.2,6.2,-4.5,0.3,1,,0.0,0.0
2016-03-14,2016-03-16,2,0.5,8.8,8.1,9.1,0.2,0.8,7.5,10.3,-0.5,1.2,1,,0.0,0.0
2016-03-14,2016-03-17,3,-2.5,7.0,6.0,7.6,-3.8,-0.8,4.0,9.3,-6.2,1.0,2,,0.0,1.3
2016-03-14,2016-03-18,4,-6.8,1.0,0.3,1.6,-7.5,-6.2,-1.4,5.0,-9.8,-4.8,3,,0.0,0.7
2016-03-14,2016-03-19,5,-8.2,1.3,0.6,2.2,-9.2,-7.5,-1.5,5.3,-10.8,-6.0,3,,0.0,1.2
2016-03-14,2016-03-20,6,-8.7,2.0,1.0,3.3,-9.7,-6.7,-0.3,8.3,-13.3,-0.5,3,,0.5,3.5
2016-03-14,2016-03-21,7,-8.7,2.0,1.0,2.8,-10.0,-6.4,-0.5,8.0,-15.2,0.5,3,,0.6,4.6
2016-03-14,2016-03-22,8,-7.8,1.5,0.5,2.8,-10.2,-5.4,-0.3,8.0,-15.3,-0.8,3,,0.0,5.5
2016-03-14,2016-03-23,9,-6.8,2.3,1.0,4.0,-9.2,-3.8,-1.3,10.3,-15.0,1.2,3,,0.6,4.8
2016-03-14,2016-03-24,10,-5.2,4.0,2.3,5.3,-7.8,-2.5,-0.5,8.6,-12.8,1.7,3,,0.5,4.4
2016-03-14,2016-03-25,11,-4.5,4.5,3.2,5.8,-7.0,-1.5,0.2,10.5,-13.0,2.2,3,,0.0,6.4
2016-03-14,2016-03-26,12,-3.7,5.0,4.0,6.6,-5.7,-1.7,1.5,10.6,-10.5,3.8,3,,0.8,4.4
2016-03-14,2016-03-27,13,-2.7,6.0,4.8,7.6,-5.0,-1.0,2.7,11.3,-10.3,4.2,3,,0.0,3.6
2016-03-14,2016-03-28,14,-2.0,0.8,-0.5,1.5,-4.0,-1.0,-1.5,3.8,-6.5,0.3,2,,0.5,2.6
2016-03-26,2016-03-26,0,1.0,4.0,4.0,4.0,0.7,1.0,3.5,5.0,0.3,1.5,1,,1.4,1.5
2016-03-26,2016-03-27,1,1.7,6.5,6.0,7.0,1.3,2.0,5.0,8.0,0.3,2.3,1,,0.0,0.0
2016-03-26,2016-03-28,2,1.3,8.2,8.2,8.7,0.3,1.8,7.2,9.2,-1.5,2.5,1,,0.0,0.0
2016-03-26,2016-03-29,3,0.5,8.0,7.5,8.7,-0.4,1.3,5.7,9.7,-1.9,2.3,2,,0.0,0.8
2016-03-26,2016-03-30,4,1.0,7.0,6.0,7.7,0.0,1.7,4.0,9.2,-1.8,2.8,2,,1.5,3.5
2016-03-26,2016-03-31,5,0.8,7.5,6.2,8.2,-0.2,1.5,3.3,9.7,-1.8,3.2,3,,0.9,5.4
2016-03-26,2016-04-01,6,-0.5,8.2,6.5,8.8,-1.5,0.5,3.8,10.8,-2.8,2.2,3,,0.0,4.4
2016-03-26,2016-04-02,7,-0.5,7.3,6.3,8.7,-1.5,0.5,4.0,12.0,-3.3,3.2,3,,0.0,7.8
2016-03-26,2016-04-03,8,-0.7,6.7,5.7,8.3,-1.7,0.0,0.5,9.8,-4.8,2.2,3,,0.5,4.3
2016-03-26,2016-04-04,9,-0.3,6.5,5.5,7.3,-1.0,0.7,4.2,13.2,-6.3,3.0,3,,0.0,0.9
2016-03-26,2016-04-05,10,-0.3,7.8,6.5,8.8,-1.0,0.7,4.2,12.3,-7.2,3.3,3,,0.0,1.4
2016-03-26,2016-04-06,11,0.2,8.2,6.8,9.3,-0.8,1.5,4.8,14.0,-5.2,4.2,3,,0.0,5.0
2016-03-26,2016-04-07,12,0.5,8.7,7.7,10.3,-0.2,1.8,4.0,14.3,-1.8,4.5,3,,0.0,3.4
2016-03-26,2016-04-08,13,0.2,8.5,7.2,10.2,-0.5,1.2,4.5,16.0,-2.5,6.4,3,,0.0,4.1
2016-03-26,2016-04-09,14,1.2,4.7,2.5,6.3,0.0,2.0,1.5,8.3,-2.0,4.3,3,,0.0,6.9
2016-04-08,2016-04-08,0,2.0,9.8,9.7,10.2,1.7,2.3,9.2,10.8,0.3,2.8,1,,0.0,0.2
2016-04-08,2016-04-09,1,-0.7,9.5,9.2,9.8,-1.2,0.0,7.7,10.2,-1.8,1.2,1,,0.0,0.7
2016-04-08,2016-04-10,2,-1.0,11.7,11.2,12.0,-1.3,-0.3,10.4,13.8,-2.0,1.3,2,,0.0,0.1
2016-04-08,2016-04-11,3,0.7,11.7,10.8,12.0,-0.2,1.3,10.0,13.4,-1.2,2.3,2,,0.0,0.1
2016-04-08,2016-04-12,4,0.0,10.7,9.7,11.8,-0.7,0.7,6.5,13.4,-1.3,2.8,3,,0.0,1.2
2016-04-08,2016-04-13,5,-0.2,10.4,8.7,11.0,-0.8,0.8,5.5,12.5,-2.7,1.8,3,,0.0,2.2
2016-04-08,2016-04-14,6,-0.5,9.8,8.2,10.7,-1.7,0.8,4.3,13.7,-3.5,3.8,3,,0.0,7.7
2016-04-08,2016-04-15,7,0.8,9.8,8.0,10.8,-0.5,2.4,3.8,15.0,-2.2,4.9,3,,0.0,6.8
2016-04-08,2016-04-16,8,0.8,10.4,9.2,11.7,-0.7,2.4,5.8,13.4,-2.8,4.3,3,,0.0,4.3
2016-04-08,2016-04-17,9,1.3,10.4,9.0,11.4,0.2,2.2,6.4,16.5,-2.3,4.2,3,,0.0,3.7
2016-04-08,2016-04-18,10,1.7,12.5,10.8,14.2,0.7,2.5,7.5,18.5,-1.3,4.8,3,,0.0,5.2
2016-04-08,2016-04-19,11,2.0,12.5,10.8,14.2,0.7,3.0,7.5,17.4,-1.8,5.3,3,,0.0,4.6
2016-04-08,2016-04-20,12,1.7,12.5,10.8,14.5,0.3,3.3,8.2,20.2,-1.7,6.5,3,,0.0,3.5
2016-04-08,2016-04-21,13,1.3,12.2,10.8,13.5,0.0,3.0,7.8,18.8,-2.5,6.8,3,,0.0,5.5
2016-04-08,2016-04-22,14,2.6,6.1,4.5,7.3,1.2,3.5,3.0,9.8,-1.5,5.5,3,,0.0,7.0
2016-04-21,2016-04-21,0,0.3,9.3,9.3,9.3,-0.7,0.7,8.3,10.0,-2.3,1.3,1,,0.0,2.2
2016-04-21,2016-04-22,1,-1.0,7.7,7.3,8.3,-1.8,-0.7,4.2,9.2,-2.7,0.3,2,,2.6,6.5
2016-04-21,2016-04-23,2,-1.8,7.3,7.0,7.7,-2.2,-1.7,5.7,8.3,-3.0,-0.5,1,,3.9,4.1
2016-04-21,2016-04-24,3,-2.5,7.0,6.7,7.3,-3.0,-2.2,6.0,8.2,-4.2,-0.4,1,,3.8,4.5
2016-04-21,2016-04-25,4,0.6,7.0,6.3,8.0,-0.4,1.6,4.3,10.7,-3.2,3.8,3,,11.3,17.9
2016-04-21,2016-04-26,5,1.5,8.0,7.3,9.3,0.0,2.5,4.0,13.0,-3.3,7.4,3,,4.9,13.1
2016-04-21,2016-04-27,6,0.8,8.8,7.3,9.8,-0.5,1.6,3.7,13.5,-3.2,6.5,3,,1.8,8.9
2016-04-21,2016-04-28,7,1.0,9.3,8.3,10.8,0.0,2.0,4.5,14.2,-2.0,5.1,3,,2.4,12.5
2016-04-21,2016-04-29,8,0.8,9.5,7.5,11.4,-0.2,2.3,6.0,16.0,-2.2,6.1,3,,1.1,6.8
2016-04-21,2016-04-30,9,1.2,10.3,9.0,11.7,0.2,2.5,6.3,15.0,-2.8,4.4,3,,0.8,4.9
2016-04-21,2016-05-01,10,2.0,12.3,10.7,13.7,0.6,3.0,8.0,16.2,-1.0,5.2,3,,0.0,5.7
2016-04-21,2016-05-02,11,1.8,13.0,11.7,14.3,0.7,2.8,9.2,18.7,-1.8,6.2,3,,0.0,6.9
2016-04-21,2016-05-03,12,2.6,12.3,10.7,13.8,1.0,3.8,8.0,17.2,-1.4,7.0,3,,0.0,7.2
2016-04-21,2016-05-04,13,3.0,13.0,10.7,14.7,1.7,4.3,8.7,18.5,-0.3,7.4,3,,0.0,4.9
2016-04-21,2016-05-05,14,3.0,13.0,10.7,14.7,1.7,4.3,8.7,18.5,-0.3,7.4,3,,0.0,4.9
2016-05-20,2016-05-20,0,6.5,17.7,17.3,17.8,5.8,7.2,16.7,19.3,5.2,8.1,1,,0.0,0.2
2016-05-20,2016-05-21,1,8.5,20.3,19.7,20.7,8.2,8.8,18.2,22.0,5.5,10.3,2,,0.0,1.2
2016-05-20,2016-05-22,2,9.0,21.2,20.5,21.8,8.7,9.3,18.2,23.3,7.5,10.3,2,,0.0,0.9
2016-05-20,2016-05-23,3,9.7,22.0,21.0,22.9,8.8,10.0,19.7,24.5,7.2,11.0,2,,0.0,0.3
2016-05-20,2016-05-24,4,11.7,22.8,22.2,24.2,10.3,12.3,18.3,26.3,7.8,13.0,3,,0.0,1.1
2016-05-20,2016-05-25,5,12.0,23.2,21.7,24.2,11.3,12.7,17.0,27.0,10.0,14.3,3,,0.8,7.4
2016-05-20,2016-05-26,6,12.3,22.5,20.8,23.7,10.3,13.2,15.0,26.7,7.5,14.8,3,,0.0,6.0
2016-05-20,2016-05-27,7,11.5,21.5,20.0,22.7,10.0,13.0,16.8,26.7,6.8,14.8,3,,0.0,5.7
2016-05-20,2016-05-28,8,10.0,21.7,20.7,23.3,9.0,11.6,15.0,26.8,5.7,14.6,3,,0.0,6.4
2016-05-20,2016-05-29,9,10.6,21.0,19.7,22.3,9.3,11.6,15.5,27.5,6.5,13.4,3,,0.0,2.5
2016-05-20,2016-05-30,10,10.5,23.0,21.7,24.7,9.2,11.6,18.7,28.2,7.5,14.6,3,,0.0,3.8
2016-05-20,2016-05-31,11,10.6,22.7,21.2,23.9,9.5,11.8,17.0,26.5,7.0,14.1,3,,0.0,5.9
2016-05-20,2016-06-01,12,10.4,22.2,20.5,24.1,9.2,11.6,14.8,27.0,4.7,14.1,3,,0.0,6.4
2016-05-20,2016-06-02,13,10.0,22.5,20.7,23.8,9.0,11.0,16.3,27.0,4.7,14.2,3,,0.0,5.9
2016-05-20,2016-06-03,14,10.0,22.5,20.7,23.8,9.0,11.0,16.3,27.0,4.7,14.2,3,,0.0,5.9
2016-07-16,2016-07-16,0,14.8,21.6,21.4,21.9,14.5,15.0,20.9,22.6,13.8,15.2,1,,0.7,1.4
2016-07-16,2016-07-17,1,13.9,19.6,19.4,19.9,13.6,14.4,18.4,20.6,13.0,14.9,1,,1.9,2.7
2016-07-16,2016-07-18,2,12.4,20.0,19.8,20.2,12.1,12.6,19.0,21.1,10.9,13.6,1,,0.7,1.8
2016-07-16,2016-07-19,3,12.0,20.8,20.2,21.2,11.5,12.3,19.2,22.0,10.1,13.2,1,,3.7,6.8
2016-07-16,2016-07-20,4,12.1,21.2,20.5,21.8,11.6,12.6,18.4,23.4,10.4,13.7,2,,0.0,0.7
2016-07-16,2016-07-21,5,11.9,22.5,21.6,23.0,11.4,12.9,19.0,24.8,10.0,15.2,2,,0.0,0.7
2016-07-16,2016-07-22,6,12.6,22.8,21.6,23.8,11.6,14.2,16.8,27.9,10.1,16.7,3,,0.0,3.1
2016-07-16,2016-07-23,7,13.9,23.6,22.8,24.6,12.4,15.0,20.4,28.1,10.4,18.1,3,,0.0,2.5
2016-07-16,2016-07-24,8,14.1,23.9,22.9,24.6,13.0,15.6,18.4,27.0,10.9,17.1,3,,0.0,3.4
2016-07-16,2016-07-25,9,14.9,23.1,22.1,24.1,14.1,15.9,18.9,28.5,10.1,17.6,3,,0.0,5.6
2016-07-16,2016-07-26,10,14.9,23.8,22.8,25.0,14.1,15.7,20.2,27.8,12.1,18.3,3,,0.0,5.2
2016-07-16,2016-07-27,11,14.9,23.5,22.0,24.8,13.9,15.8,19.8,27.2,12.6,17.9,3,,0.0,6.6
2016-07-16,2016-07-28,12,14.5,23.1,21.9,24.3,13.8,15.5,18.5,29.1,11.8,18.0,3,,0.5,9.0
2016-07-16,2016-07-29,13,14.6,22.2,21.2,23.6,13.9,15.1,18.6,29.5,12.1,18.1,3,,0.6,7.1
2016-07-16,2016-07-30,14,14.6,22.2,21.2,23.6,13.9,15.1,18.6,29.5,12.1,18.1,3,,0.6,7.1
2016-08-15,2016-08-15,0,9.9,18.0,17.7,18.3,9.4,10.1,16.8,19.3,8.8,10.6,1,,0.0,1.2
2016-08-15,2016-08-16,1,11.4,16.0,15.0,16.7,10.7,11.9,14.0,18.0,9.3,12.8,2,,18.2,16.5
2016-08-15,2016-08-17,2,12.4,18.2,17.5,18.5,12.0,12.6,16.4,20.2,11.0,13.1,2,,15.6,8.6
2016-08-15,2016-08-18,3,12.6,18.8,18.2,19.0,12.1,12.9,16.9,21.4,11.6,13.7,2,,15.4,12.4
2016-08-15,2016-08-19,4,13.1,19.0,18.2,19.5,12.6,13.4,16.5,20.9,11.6,14.1,2,,6.1,13.4
2016-08-15,2016-08-20,5,12.6,19.0,18.5,19.8,11.8,13.4,17.0,20.9,9.6,14.6,2,,0.8,8.0
2016-08-15,2016-08-21,6,13.4,20.3,19.3,21.0,11.4,14.2,17.5,23.5,9.0,15.8,2,,1.6,10.3
2016-08-15,2016-08-22,7,13.9,19.7,18.7,20.3,12.9,14.6,17.0,23.1,9.4,15.8,3,,1.3,6.4
2016-08-15,2016-08-23,8,12.9,19.4,18.5,20.4,11.9,13.9,17.3,22.9,9.9,16.9,2,,0.9,5.0
2016-08-15,2016-08-24,9,12.6,19.0,18.0,19.8,11.9,13.1,15.5,24.1,9.0,16.1,3,,0.0,7.2
2016-08-15,2016-08-25,10,12.4,19.7,18.0,20.8,11.4,13.4,14.7,22.2,7.8,16.1,3,,1.6,12.2
2016-08-15,2016-08-26,11,12.6,19.3,18.0,20.9,11.4,14.0,14.7,25.0,6.8,16.1,3,,0.7,11.6
2016-08-15,2016-08-27,12,12.6,19.3,18.0,20.7,11.4,13.9,13.0,24.6,5.7,17.4,3,,1.1,12.6
2016-08-15,2016-08-28,13,12.1,18.8,17.2,20.1,10.9,13.1,14.2,23.4,5.5,16.3,3,,0.6,7.5
2016-08-15,2016-08-29,14,12.1,18.8,17.2,20.1,10.9,13.1,14.2,23.4,5.5,16.3,3,,0.6,7.5
2016-11-19,2016-11-19,0,4.0,6.7,6.7,6.7,4.0,4.0,6.3,7.0,3.7,4.3,1,,1.7,2.2
2016-11-19,2016-11-20,1,1.3,4.7,4.3,4.8,1.0,1.3,4.0,5.3,-0.8,3.3,1,,8.0,12.1
2016-11-19,2016-11-21,2,3.7,7.5,7.5,7.5,3.3,3.8,6.5,8.0,2.0,4.2,1,,0.0,2.5
2016-11-19,2016-11-22,3,4.0,6.0,5.7,6.5,3.3,4.7,5.0,7.3,1.0,6.0,1,,0.0,0.1
2016-11-19,2016-11-23,4,4.0,6.0,5.5,6.3,3.3,5.0,4.0,7.3,1.7,5.7,2,,0.0,1.1
2016-11-19,2016-11-24,5,0.5,5.5,5.0,5.7,-0.5,1.2,2.0,6.3,-2.5,4.2,2,,0.0,0.7
2016-11-19,2016-11-25,6,-0.8,3.7,2.7,4.5,-1.8,0.2,0.0,6.2,-3.0,3.2,3,,0.0,4.0
2016-11-19,2016-11-26,7,1.3,5.2,4.7,5.7,-0.3,2.3,-0.3,7.5,-4.0,4.7,3,,2.3,7.5
2016-11-19,2016-11-27,8,-1.3,3.2,1.2,4.7,-2.5,0.3,-3.0,7.2,-7.7,4.3,3,,0.0,1.3
2016-11-19,2016-11-28,9,-3.5,0.5,-0.7,2.0,-5.2,-2.3,-3.5,5.3,-8.3,3.2,3,,0.0,1.4
2016-11-19,2016-11-29,10,-2.5,1.5,-0.3,2.5,-3.8,-1.5,-2.5,4.7,-7.8,2.2,3,,0.0,3.7
2016-11-19,2016-11-30,11,-1.5,2.0,-0.5,3.5,-3.8,0.2,-4.3,6.0,-10.3,3.5,3,,0.0,7.2
2016-11-19,2016-12-01,12,-1.0,2.0,0.0,3.5,-3.3,0.3,-6.0,8.0,-9.5,5.0,3,,1.4,7.3
2016-11-19,2016-12-02,13,-1.7,1.5,-0.5,2.7,-4.5,0.3,-7.3,6.0,-12.5,2.7,3,,0.9,7.0
2016-11-19,2016-12-03,14,-3.0,0.7,-0.8,2.5,-7.0,-1.0,-11.0,6.5,-12.5,4.3,3,,1.4,8.1
2017-02-05,2017-02-05,0,-6.0,-1.5,-1.5,-1.5,-6.5,-5.5,-2.0,-1.0,-7.3,-4.5,1,,1.5,2.0
2017-02-05,2017-02-06,1,-13.3,-7.0,-7.5,-6.5,-14.3,-12.3,-8.0,-5.5,-16.3,-9.3,1,,0.0,0.7
2017-02-05,2017-02-07,2,-15.0,-9.0,-9.8,-8.5,-16.0,-14.0,-11.5,-6.0,-17.3,-12.0,2,,0.0,0.2
2017-02-05,2017-02-08,3,-17.8,-8.5,-9.0,-7.3,-19.0,-16.8,-10.5,-4.5,-21.0,-12.7,2,,0.0,0.1
2017-02-05,2017-02-09,4,-16.2,-6.8,-8.8,-5.5,-17.7,-14.3,-10.8,-3.2,-19.8,-9.2,3,,0.0,0.2
2017-02-05,2017-02-10,5,-12.5,-3.8,-5.5,-3.2,-13.8,-10.2,-9.3,-1.2,-17.0,-7.2,3,,0.0,0.3
2017-02-05,2017-02-11,6,-11.0,-4.2,-5.5,-3.2,-13.5,-9.3,-9.5,-1.5,-19.2,-6.0,3,,0.0,0.4
2017-02-05,2017-02-12,7,-10.8,-3.0,-5.0,-2.0,-12.5,-9.0,-8.5,-0.3,-19.0,-6.2,3,,0.0,1.0
2017-02-05,2017-02-13,8,-9.2,-2.0,-4.2,-0.3,-12.2,-6.7,-9.5,1.7,-18.2,-2.7,3,,0.0,1.1
2017-02-05,2017-02-14,9,-8.2,-2.0,-4.5,0.2,-9.7,-5.5,-13.5,4.8,-18.0,-0.2,3,,0.0,0.8
2017-02-05,2017-02-15,10,-9.0,-3.7,-5.5,-0.3,-10.7,-6.3,-11.5,2.7,-18.7,-3.0,3,,0.0,0.6
2017-02-05,2017-02-16,11,-9.5,-3.8,-6.3,-0.5,-11.7,-7.5,-10.0,2.5,-17.5,-1.7,3,,0.0,1.8
2017-02-05,2017-02-17,12,-9.2,-3.0,-6.0,-0.3,-11.8,-6.8,-11.0,2.0,-17.5,-1.2,3,,0.0,2.4
2017-02-05,2017-02-18,13,-8.7,-2.5,-5.3,0.2,-11.7,-5.8,-12.3,4.5,-19.0,-1.3,3,,0.0,1.9
2017-02-05,2017-02-19,14,-7.5,-1.5,-5.3,0.2,-12.5,-5.5,-13.0,3.8,-22.0,-1.5,3,,0.0,3.3
2017-02-23,2017-02-23,0,-6.3,2.2,2.2,2.2,-6.5,-5.8,1.7,2.7,-7.3,-4.8,1,,2.6,3.4
2017-02-23,2017-02-24,1,-9.5,-4.0,-4.5,-3.5,-10.3,-8.8,-5.0,-1.5,-14.3,-7.8,2,,0.0,0.4
2017-02-23,2017-02-25,2,-8.3,-2.0,-2.5,-1.5,-8.7,-7.8,-3.5,-0.7,-10.0,-6.0,1,,0.0,0.3
2017-02-23,2017-02-26,3,-9.5,1.0,0.0,1.5,-11.0,-7.7,-1.0,2.7,-14.3,-5.2,2,,4.9,4.7
2017-02-23,2017-02-27,4,-0.5,2.7,1.5,3.3,-2.8,0.5,-1.0,4.8,-14.3,2.3,2,,1.2,3.6
2017-02-23,2017-02-28,5,1.3,3.5,3.0,4.0,0.7,2.0,-0.5,5.5,-16.2,3.0,2,,1.0,6.7
2017-02-23,2017-03-01,6,0.7,3.5,3.0,4.0,-0.3,1.3,-2.0,5.7,-4.0,2.2,3,,1.7,6.4
2017-02-23,2017-03-02,7,0.2,3.0,2.5,4.0,-2.0,1.0,0.5,5.2,-7.0,2.0,2,,2.7,8.7
2017-02-23,2017-03-03,8,-1.0,3.0,2.0,3.7,-4.3,-0.2,-3.0,6.0,-9.5,1.7,3,,0.6,4.3
2017-02-23,2017-03-04,9,-2.3,2.2,1.2,3.0,-4.3,-1.0,-2.8,4.7,-10.5,1.3,3,,0.6,2.7
2017-02-23,2017-03-05,10,-3.8,1.7,0.7,2.3,-6.5,-2.0,-4.5,4.3,-14.8,1.0,3,,0.7,5.0
2017-02-23,2017-03-06,11,-3.8,1.3,0.0,2.7,-6.5,-0.2,-3.5,6.5,-15.0,1.5,3,,1.1,6.1
2017-02-23,2017-03-07,12,-4.0,1.3,-0.7,3.0,-7.5,-1.3,-6.5,5.5,-14.0,1.7,3,,0.0,4.0
2017-02-23,2017-03-08,13,-3.7,2.0,-0.3,3.3,-7.8,-1.3,-9.5,5.7,-16.5,2.0,3,,0.0,5.1
2017-02-23,2017-03-09,14,-3.7,2.0,-0.3,3.3,-7.8,-1.3,-9.5,5.7,-16.5,2.0,3,,0.0,5.1
2017-05-08,2017-05-08,0,-1.4,7.7,7.3,7.8,-1.6,-0.9,7.0,8.3,-2.6,-0.1,1,,3.0,5.2
2017-05-08,2017-05-09,1,-2.8,6.5,6.2,6.8,-3.2,-2.5,5.3,7.5,-4.0,-1.1,1,,2.3,4.6
2017-05-08,2017-05-10,2,-2.8,7.3,7.0,7.7,-3.5,-2.7,5.2,8.3,-4.5,-2.2,2,,3.4,6.1
2017-05-08,2017-05-11,3,-2.7,7.3,7.0,7.7,-3.3,-2.3,6.0,8.3,-4.3,-0.8,1,,2.8,4.2
2017-05-08,2017-05-12,4,-2.5,8.5,7.8,9.5,-2.8,-2.2,7.0,10.5,-4.0,-1.2,2,,0.7,1.8
2017-05-08,2017-05-13,5,-1.3,9.5,8.5,10.5,-2.0,-0.3,6.8,12.5,-3.8,2.7,2,,0.0,1.2
2017-05-08,2017-05-14,6,-0.3,11.5,10.2,13.2,-1.5,1.3,6.2,14.7,-4.2,4.3,3,,0.6,3.0
2017-05-08,2017-05-15,7,-1.0,10.3,9.0,11.5,-1.8,1.3,6.5,17.4,-3.7,5.1,3,,0.0,3.1
2017-05-08,2017-05-16,8,-1.5,10.8,9.7,12.7,-3.2,0.9,7.7,16.5,-4.5,5.1,3,,0.0,3.4
2017-05-08,2017-05-17,9,-0.3,11.8,9.3,13.5,-2.0,1.8,6.3,18.5,-5.7,3.8,3,,0.0,5.9
2017-05-08,2017-05-18,10,2.0,12.7,11.3,14.3,0.7,2.9,7.7,18.0,-2.7,4.8,3,,0.0,5.9
2017-05-08,2017-05-19,11,3.2,13.0,11.7,14.3,2.3,4.2,8.3,18.3,-1.0,6.8,3,,0.5,7.5
2017-05-08,2017-05-20,12,2.4,13.3,12.3,15.0,1.5,3.6,9.5,19.0,-1.7,5.9,3,,0.6,6.8
2017-05-08,2017-05-21,13,2.9,13.7,12.3,15.3,1.8,4.1,7.7,19.3,-0.5,6.6,3,,0.0,7.7
2017-05-08,2017-05-22,14,3.0,14.3,12.7,16.2,1.9,4.0,8.8,19.2,-1.0,6.6,3,,0.6,6.4
2017-05-18,2017-05-18,0,9.0,14.8,14.5,14.8,8.7,9.3,14.2,15.7,8.2,9.7,1,,0.0,0.1
2017-05-18,2017-05-19,1,9.8,20.8,20.5,21.2,9.2,10.2,19.8,21.8,8.2,11.5,1,,0.0,0.0
2017-05-18,2017-05-20,2,9.5,20.0,19.0,21.0,9.0,10.0,16.2,23.2,7.2,12.2,3,,0.0,1.5
